work_year,experience_level_encoded,company_size_encoded,remote_ratio,job_Data_Engineer,job_Data_Scientist,job_ML_AI_Engineer,job_Manager_Lead,job_Other,salary_in_usd
2024,2,1,0,0,1,0,0,0,166860
2025,2,1,0,0,0,0,1,0,142320
2025,1,1,0,0,1,0,0,0,80000
2024,0,2,0,0,0,0,0,0,89600
2025,2,1,0,1,0,0,0,0,334800
2025,2,1,0,0,0,0,0,1,80791
2025,2,1,0,1,0,0,0,0,349885
2022,1,1,0,1,0,0,0,0,92350
2024,0,1,0,0,1,0,0,0,115000
2025,2,1,0,0,0,0,0,0,116000
2024,2,1,0,1,0,0,0,0,145000
2024,2,1,0,1,0,0,0,0,185094
2024,2,1,0,0,0,0,0,0,90535
2024,1,1,0,0,0,0,0,0,325000
2023,2,1,0,0,1,0,0,0,224800
2024,1,1,0,1,0,0,0,0,208800
2021,1,2,0,1,0,0,0,0,26005
2025,1,1,0,0,0,0,0,1,123930
2024,1,1,0,1,0,0,0,0,114100
2025,2,1,0,1,0,0,0,0,139800
2025,3,1,0,0,0,0,1,0,230000
2024,1,1,0,0,0,0,1,0,113368
2025,2,1,100,0,0,0,0,1,91200
2024,1,1,0,0,0,0,1,0,83300
2024,2,1,100,0,1,0,0,0,161500
2025,1,1,0,0,0,0,1,0,212160
2024,1,1,0,0,0,0,0,0,94900
2025,1,1,0,1,0,0,0,0,67300
2024,1,1,100,1,0,0,0,0,100000
2025,2,1,0,1,0,0,0,0,165500
2025,2,1,0,1,0,0,0,0,410000
2025,0,1,0,1,0,0,0,0,120000
2022,2,1,0,0,1,0,0,0,95550
2024,2,1,0,1,0,0,0,0,152000
2025,2,1,0,0,0,0,1,0,165400
2024,2,1,0,1,0,0,0,0,111000
2025,1,1,0,0,0,0,1,0,160000
2025,2,2,0,1,0,0,0,0,239000
2024,1,1,0,0,0,0,0,1,114000
2024,0,1,100,0,0,0,0,0,72000
2025,2,1,0,1,0,0,0,0,263900
2025,0,1,100,0,0,0,0,0,101000
2024,0,1,0,0,0,0,0,0,96000
2025,0,1,0,1,0,0,0,0,53684
2024,2,1,100,0,0,0,1,0,174915
2023,1,1,100,0,1,0,0,0,86600
2025,0,1,0,0,0,0,0,0,61000
2025,0,1,100,1,0,0,0,0,90000
2024,2,1,100,0,0,0,1,0,193300
2025,2,1,100,0,0,0,1,0,175000
2025,2,1,100,1,0,0,0,0,189600
2024,2,1,100,0,0,0,0,0,100000
2024,1,1,0,0,0,0,1,0,145000
2024,2,1,100,0,1,0,0,0,100200
2024,2,1,0,1,0,0,0,0,140713
2021,1,2,0,1,0,0,0,0,22611
2022,2,1,100,1,0,0,0,0,116250
2024,0,1,100,0,0,0,0,0,140000
2025,2,2,50,1,0,0,0,0,78571
2025,1,2,0,1,0,0,0,0,129300
2024,1,1,0,0,0,0,0,1,78000
2024,2,1,0,1,0,0,0,0,166400
2024,2,1,0,1,0,0,0,0,206000
2025,0,1,0,0,0,0,0,0,158800
2025,2,1,0,1,0,0,0,0,183700
2025,1,1,100,0,0,0,0,0,60000
2025,2,1,100,0,1,0,0,0,159800
2024,2,1,0,0,0,0,0,1,139050
2024,1,1,0,1,0,0,0,0,107957
2024,2,1,100,1,0,0,0,0,85000
2023,2,1,0,0,0,0,0,0,92000
2024,1,1,0,0,0,0,0,0,112200
2024,1,1,100,0,1,0,0,0,200000
2024,2,2,0,0,1,0,0,0,260000
2025,1,1,0,1,0,0,0,0,110000
2024,1,1,0,1,0,0,0,0,146875
2025,1,1,0,0,0,0,0,1,92000
2025,2,1,0,1,0,0,0,0,123900
2025,2,1,100,0,1,0,0,0,140000
2025,1,1,0,0,1,0,0,0,136380
2024,2,1,100,0,0,0,0,1,87444
2025,0,1,0,1,0,0,0,0,110240
2024,0,1,0,0,0,0,0,0,157800
2023,1,1,100,0,1,0,0,0,95000
2024,1,1,0,0,0,0,0,1,33333
2024,2,1,100,0,1,0,0,0,215000
2025,2,1,0,0,0,0,0,0,114000
2024,0,1,0,0,0,0,0,0,56200
2024,2,1,0,0,1,0,0,0,239880
2025,1,1,0,1,0,0,0,0,182467
2023,0,1,0,1,0,0,0,0,73900
2024,0,1,0,0,1,0,0,0,59000
2024,1,1,0,0,0,0,1,0,171000
2023,2,1,0,0,1,0,0,0,104650
2025,1,1,0,0,0,0,1,0,110600
2024,2,1,0,0,0,0,0,0,153900
2024,1,1,0,0,1,0,0,0,160000
2024,2,1,100,0,0,0,0,0,204000
2020,0,2,50,0,0,0,0,0,44753
2024,1,1,100,0,0,0,0,1,59300
2024,2,1,100,0,0,0,0,0,91538
2025,2,1,100,0,0,0,1,0,321500
2023,2,1,0,0,1,0,0,0,205000
2024,1,1,0,0,0,0,0,1,80845
2024,2,1,0,1,0,0,0,0,72000
2023,2,1,100,1,0,0,0,0,120000
2025,2,1,0,1,0,0,0,0,252000
2025,2,1,0,1,0,0,0,0,110000
2025,2,1,0,0,0,0,1,0,183000
2023,2,1,0,0,1,0,0,0,370000
2024,2,1,0,1,0,0,0,0,50000
2025,1,1,0,0,0,0,0,1,100000
2025,2,1,0,0,1,0,0,0,175000
2024,1,1,0,0,0,0,1,0,243000
2025,2,1,0,1,0,0,0,0,270400
2022,2,1,0,1,0,0,0,0,152500
2024,2,1,100,1,0,0,0,0,126000
2023,2,1,0,1,0,0,0,0,175308
2025,2,1,0,0,0,0,1,0,133100
2025,1,1,0,0,0,0,1,0,75000
2025,0,1,0,0,0,0,0,0,190000
2024,2,1,100,0,1,0,0,0,165200
2025,2,1,0,1,0,0,0,0,195903
2024,0,1,0,1,0,0,0,0,232000
2023,1,1,100,0,0,0,0,0,161000
2024,0,1,0,0,0,0,0,0,60400
2023,2,1,100,1,0,0,0,0,133200
2025,2,1,0,1,0,0,0,0,76000
2025,1,1,0,1,0,0,0,0,113900
2024,0,2,0,0,0,0,0,0,100000
2025,1,1,0,0,1,0,0,0,42888
2024,1,1,100,0,1,0,0,0,173233
2024,2,1,0,1,0,0,0,0,84000
2024,2,1,100,0,0,0,0,0,78300
2025,2,1,0,1,0,0,0,0,124000
2024,2,1,0,0,0,0,0,0,43725
2024,2,1,0,0,1,0,0,0,131500
2025,2,1,100,1,0,0,0,0,168300
2024,2,1,0,1,0,0,0,0,170000
2024,1,1,0,0,0,0,0,1,135000
2024,1,1,0,1,0,0,0,0,142000
2023,2,1,0,1,0,0,0,0,195000
2024,0,1,0,0,0,0,0,0,98300
2024,2,1,0,0,0,0,0,1,175000
2025,2,1,0,1,0,0,0,0,349885
2024,0,1,0,1,0,0,0,0,220000
2025,1,1,0,0,1,0,0,0,106250
2024,1,1,0,1,0,0,0,0,250600
2024,1,1,0,1,0,0,0,0,173000
2025,2,1,100,1,0,0,0,0,110400
2023,1,1,100,1,0,0,0,0,75577
2024,2,1,100,1,0,0,0,0,139200
2024,0,1,0,0,0,0,0,1,130000
2025,1,1,0,0,0,0,0,1,54616
2025,1,1,100,0,0,0,0,1,98800
2025,0,1,100,0,0,0,0,0,85000
2024,0,1,0,0,0,0,0,0,108463
2024,2,1,0,0,1,0,0,0,360200
2025,1,1,0,1,0,0,0,0,158000
2025,2,1,0,1,0,0,0,0,147472
2023,1,1,0,0,0,0,0,1,48000
2025,3,1,0,0,0,0,0,0,144600
2025,2,1,0,0,0,0,0,0,149820
2024,2,1,0,0,0,0,0,0,188640
2024,1,1,100,0,0,0,0,1,161400
2024,1,1,0,1,0,0,0,0,120000
2024,2,1,0,1,0,0,0,0,156312
2025,0,1,0,0,0,0,0,0,95000
2024,2,1,0,1,0,0,0,0,108296
2024,2,1,0,1,0,0,0,0,362000
2025,2,1,100,0,0,0,0,1,100000
2025,2,1,0,0,0,0,1,0,148300
2024,1,1,0,1,0,0,0,0,187370
2024,2,1,0,1,0,0,0,0,243000
2024,2,1,100,1,0,0,0,0,136000
2023,2,1,0,0,1,0,0,0,231250
2024,2,1,0,1,0,0,0,0,168300
2024,1,1,0,1,0,0,0,0,96838
2024,2,1,100,0,1,0,0,0,212810
2024,1,1,0,0,1,0,0,0,72360
2024,1,1,0,0,0,0,1,0,80527
2025,2,1,0,1,0,0,0,0,105100
2024,0,1,0,0,0,0,0,0,155000
2025,2,1,0,1,0,0,0,0,220000
2024,2,1,0,1,0,0,0,0,139700
2024,2,1,0,1,0,0,0,0,133100
2024,2,1,0,0,0,0,1,0,157959
2024,2,1,0,0,0,0,1,0,293800
2024,2,1,100,0,0,0,0,1,44000
2025,2,1,0,0,0,0,0,0,179000
2024,1,1,0,0,1,0,0,0,97920
2023,2,1,0,0,1,0,0,0,136500
2023,2,1,100,1,0,0,0,0,215500
2025,2,1,0,0,1,0,0,0,366350
2025,1,1,0,1,0,0,0,0,161000
2025,2,1,0,0,1,0,0,0,154000
2024,2,1,0,0,1,0,0,0,385000
2024,1,1,0,0,0,0,0,1,133744
2024,2,1,100,1,0,0,0,0,281000
2025,2,1,0,0,0,0,1,0,440000
2023,2,1,0,1,0,0,0,0,188800
2024,1,1,0,0,1,0,0,0,112500
2024,1,1,0,1,0,0,0,0,77000
2024,2,1,0,0,0,0,0,1,151700
2025,2,1,0,1,0,0,0,0,254400
2023,0,1,0,0,1,0,0,0,58400
2025,0,2,0,1,0,0,0,0,192600
2024,2,1,0,1,0,0,0,0,227280
2024,0,1,0,0,0,0,0,0,65600
2023,0,1,0,0,0,0,0,0,109900
2024,1,1,0,1,0,0,0,0,255000
2025,2,1,100,0,1,0,0,0,146950
2025,2,1,0,0,0,0,0,0,50526
2024,2,1,0,1,0,0,0,0,137000
2024,1,1,100,1,0,0,0,0,176000
2023,1,2,50,0,1,0,0,0,38915
2025,2,1,0,0,0,0,1,0,168000
2024,2,1,0,0,0,0,1,0,192700
2024,2,1,0,1,0,0,0,0,175633
2024,2,1,0,1,0,0,0,0,187495
2025,2,1,100,1,0,0,0,0,173200
2024,2,1,0,0,1,0,0,0,165600
2024,2,1,0,0,0,0,0,0,155000
2023,2,2,0,1,0,0,0,0,185000
2025,0,1,0,0,0,0,0,0,60580
2024,2,1,0,1,0,0,0,0,178600
2025,1,1,0,1,0,0,0,0,188500
2025,2,1,0,0,1,0,0,0,101640
2024,1,1,0,0,0,0,0,1,30000
2024,2,1,0,1,0,0,0,0,227000
2025,2,1,100,0,0,0,0,0,95000
2024,2,1,100,0,1,0,0,0,127500
2024,2,1,0,0,0,0,1,0,238000
2025,2,1,0,1,0,0,0,0,265080
2024,2,1,100,0,1,0,0,0,158400
2024,2,1,0,0,0,0,0,0,65625
2023,3,1,0,1,0,0,0,0,170000
2024,2,1,100,1,0,0,0,0,137400
2025,1,1,100,1,0,0,0,0,127000
2025,1,1,0,0,1,0,0,0,204600
2025,2,1,0,0,0,0,0,0,140000
2025,2,1,0,0,0,0,1,0,203275
2025,1,1,0,0,0,0,0,1,30315
2025,1,1,100,0,0,0,0,0,100000
2024,1,1,0,0,0,0,1,0,220900
2024,2,1,100,0,0,0,1,0,174000
2025,2,1,0,0,0,0,0,0,103450
2021,1,1,50,0,1,0,0,0,61467
2025,2,1,100,0,1,0,0,0,148240
2024,1,1,100,0,0,0,1,0,180000
2024,0,1,0,1,0,0,0,0,105000
2025,2,1,0,0,0,0,0,1,100000
2024,1,1,0,0,0,0,0,1,52000
2025,3,1,0,0,0,0,0,1,183544
2025,2,1,100,1,0,0,0,0,205000
2024,1,1,0,0,0,0,1,0,315000
2025,2,1,0,0,0,0,1,0,219000
2025,2,1,100,1,0,0,0,0,150000
2025,2,1,0,0,0,0,0,0,113378
2024,0,1,0,1,0,0,0,0,60191
2024,3,1,0,1,0,0,0,0,204200
2024,1,1,0,1,0,0,0,0,68750
2025,2,1,0,0,0,0,1,0,208000
2024,2,1,0,0,0,1,0,0,215600
2024,2,1,0,0,0,0,1,0,140000
2025,1,1,0,0,0,0,1,0,177570
2024,2,1,0,1,0,0,0,0,129200
2025,1,1,0,0,1,0,0,0,43565
2023,2,1,0,1,0,0,0,0,305000
2025,1,1,0,1,0,0,0,0,34000
2024,2,1,0,0,1,0,0,0,175900
2024,2,1,0,0,0,0,0,0,154000
2025,2,1,0,0,0,0,0,0,129000
2024,2,1,0,0,1,0,0,0,125000
2024,1,1,0,0,0,0,0,1,46736
2023,1,1,0,0,0,0,0,0,116000
2024,2,1,0,0,0,0,1,0,252450
2024,2,1,0,1,0,0,0,0,212750
2024,2,1,0,0,0,0,0,1,177372
2024,1,1,0,0,0,0,1,0,61353
2025,2,1,100,1,0,0,0,0,247300
2023,2,1,0,0,0,0,0,0,60000
2025,2,1,0,1,0,0,0,0,299928
2024,1,1,0,0,1,0,0,0,208000
2025,0,1,100,0,0,0,0,0,85000
2024,1,1,0,1,0,0,0,0,157500
2025,1,1,0,0,0,0,1,0,147000
2024,2,1,100,0,1,0,0,0,250700
2024,0,1,0,0,0,0,0,0,59200
2023,2,1,100,1,0,0,0,0,245000
2024,0,1,0,0,0,0,0,0,31250
2024,2,1,0,1,0,0,0,0,145600
2025,2,1,0,0,0,0,1,0,272000
2022,2,2,100,1,0,0,0,0,209100
2024,1,1,0,0,0,0,1,0,210000
2024,2,1,0,1,0,0,0,0,220800
2024,1,1,100,1,0,0,0,0,203900
2024,1,1,0,0,0,0,0,1,37500
2025,1,1,0,1,0,0,0,0,171288
2024,1,1,100,0,1,0,0,0,180000
2024,2,1,0,0,0,0,1,0,166842
2025,2,1,100,1,0,0,0,0,100900
2024,1,1,100,0,0,0,0,0,83506
2023,2,1,100,0,0,0,0,0,86466
2024,1,1,100,0,0,0,1,0,132000
2023,2,1,0,1,0,0,0,0,247250
2024,2,1,0,1,0,0,0,0,222480
2024,2,1,0,1,0,0,0,0,97070
2024,2,1,100,0,1,0,0,0,183580
2024,2,1,0,0,1,0,0,0,282000
2024,0,1,0,0,0,0,0,0,126000
2024,1,1,0,1,0,0,0,0,61200
2024,1,1,0,0,0,0,1,0,195800
2025,2,1,0,0,0,0,0,1,75400
2023,1,1,0,0,0,0,0,0,70600
2025,1,1,100,0,0,0,1,0,138500
2025,2,1,0,1,0,0,0,0,213000
2023,1,1,0,0,0,0,0,0,61520
2024,2,1,100,1,0,0,0,0,255475
2025,2,1,0,0,1,0,0,0,142140
2025,0,1,0,1,0,0,0,0,60900
2024,2,1,0,0,1,0,0,0,287500
2024,2,1,0,1,0,0,0,0,114000
2024,0,1,0,0,1,0,0,0,144200
2024,0,1,0,0,0,0,0,0,100400
2024,1,1,0,0,0,0,0,0,101109
2024,2,1,0,0,1,0,0,0,118136
2025,1,1,100,1,0,0,0,0,142600
2025,2,1,0,1,0,0,0,0,171000
2025,2,1,0,0,0,0,1,0,142600
2024,2,1,0,1,0,0,0,0,160000
2025,2,1,0,1,0,0,0,0,175800
2023,2,1,0,0,0,0,0,0,194521
2025,1,1,0,1,0,0,0,0,164450
2025,2,1,0,1,0,0,0,0,108100
2024,2,1,0,0,0,0,1,0,281834
2025,2,1,0,0,0,0,1,0,157000
2025,0,1,0,0,1,0,0,0,248600
2024,1,1,100,0,0,0,1,0,145000
2024,1,1,0,1,0,0,0,0,296400
2025,0,1,0,0,0,0,0,0,67004
2024,2,1,100,0,0,0,0,0,176000
2025,2,1,0,1,0,0,0,0,280000
2024,2,1,0,0,1,0,0,0,200000
2024,2,1,0,0,1,0,0,0,252000
2024,1,1,0,0,0,0,0,1,61800
2024,0,1,0,0,0,0,0,1,158620
2025,2,1,100,1,0,0,0,0,177000
2025,0,1,0,0,1,0,0,0,185000
2025,1,1,0,1,0,0,0,0,175000
2025,1,1,0,1,0,0,0,0,68640
2025,2,1,0,0,0,0,0,1,174000
2025,2,1,100,1,0,0,0,0,130000
2025,1,1,0,0,0,0,0,1,52654
2024,1,1,0,0,0,0,0,1,115000
2024,1,1,0,1,0,0,0,0,167000
2025,2,1,0,0,0,0,1,0,285200
2025,2,1,0,1,0,0,0,0,272000
2025,2,1,0,1,0,0,0,0,187200
2024,1,1,100,1,0,0,0,0,120000
2024,1,1,0,0,0,0,0,1,144320
2025,2,1,0,0,0,0,0,1,151000
2024,0,1,0,1,0,0,0,0,44712
2025,2,1,0,1,0,0,0,0,265000
2025,1,1,0,0,0,0,1,0,163800
2024,3,1,0,1,0,0,0,0,125760
2023,2,1,0,0,1,0,0,0,119000
2024,1,1,0,0,1,0,0,0,100900
2025,1,1,100,1,0,0,0,0,102600
2025,2,1,0,1,0,0,0,0,130000
2025,2,1,100,0,0,0,1,0,145000
2023,2,1,0,1,0,0,0,0,183540
2025,0,1,0,0,0,0,0,0,82400
2025,2,1,0,0,0,0,0,0,150000
2022,2,1,0,1,0,0,0,0,180000
2021,1,2,100,0,0,0,0,0,135000
2025,2,1,0,0,0,0,0,0,80000
2024,0,1,0,1,0,0,0,0,64200
2024,0,1,0,0,0,0,0,0,94000
2023,2,1,100,0,1,0,0,0,245000
2024,1,1,0,0,0,0,0,0,161000
2025,2,1,0,0,0,0,0,1,125000
2024,0,1,0,0,1,0,0,0,235000
2025,2,1,0,0,0,0,0,1,121200
2023,3,1,0,1,0,0,0,0,167500
2023,2,1,0,0,1,0,0,0,71200
2025,2,1,100,0,0,0,0,1,104650
2025,2,1,0,0,0,0,1,0,248000
2025,1,1,100,1,0,0,0,0,104080
2024,2,1,0,0,0,0,0,1,91293
2024,1,1,0,0,0,0,0,1,142000
2024,1,1,0,0,0,0,0,0,116500
2024,2,1,100,1,0,0,0,0,112800
2024,2,1,0,0,0,0,0,0,137500
2024,2,1,100,0,0,0,1,0,258000
2023,2,1,0,0,1,0,0,0,71000
2024,1,1,0,0,1,0,0,0,136000
2023,1,1,0,1,0,0,0,0,140000
2024,2,1,0,0,0,0,0,1,199742
2025,1,1,0,1,0,0,0,0,250000
2023,2,1,0,1,0,0,0,0,266000
2024,2,1,0,1,0,0,0,0,156650
2024,0,1,0,0,0,0,0,0,76400
2024,1,1,0,0,1,0,0,0,104650
2024,2,1,0,1,0,0,0,0,126500
2025,1,1,0,0,1,0,0,0,57484
2024,2,1,100,0,0,0,0,0,176490
2024,2,1,0,0,0,0,0,0,115900
2025,2,1,100,0,1,0,0,0,149800
2024,2,1,100,1,0,0,0,0,334800
2025,2,1,0,0,1,0,0,0,164000
2024,2,1,0,0,1,0,0,0,266000
2024,1,1,0,0,0,0,0,0,102350
2024,2,1,0,0,1,0,0,0,151800
2024,2,1,0,1,0,0,0,0,289400
2025,2,1,100,0,0,0,0,0,89000
2025,2,1,0,0,0,0,0,0,132000
2025,2,1,100,1,0,0,0,0,89473
2023,2,1,100,0,0,0,1,0,258500
2025,2,1,0,0,0,0,1,0,259000
2025,0,1,0,1,0,0,0,0,145000
2025,1,1,100,0,1,0,0,0,200200
2023,1,1,0,1,0,0,0,0,72000
2025,2,1,100,1,0,0,0,0,200000
2024,0,1,0,0,0,0,0,0,30000
2024,0,1,0,0,0,0,0,1,133500
2024,1,1,100,1,0,0,0,0,154210
2025,1,1,0,1,0,0,0,0,141000
2025,2,1,0,0,0,0,0,0,198300
2022,2,1,100,0,1,0,0,0,260000
2025,2,1,0,1,0,0,0,0,86900
2024,2,1,0,1,0,0,0,0,100000
2024,1,1,100,0,1,0,0,0,150500
2024,1,1,0,1,0,0,0,0,74984
2020,1,2,100,0,0,0,0,0,85000
2024,0,1,0,0,1,0,0,0,57700
2025,1,1,0,0,0,0,0,0,90000
2024,2,1,100,1,0,0,0,0,251094
2024,2,1,0,0,1,0,0,0,214500
2024,1,1,0,0,0,0,1,0,115500
2025,2,1,0,0,0,0,0,0,83000
2025,1,1,100,1,0,0,0,0,125000
2025,1,2,0,1,0,0,0,0,188100
2025,2,1,0,1,0,0,0,0,174000
2024,2,1,100,0,1,0,0,0,229000
2025,0,1,0,0,0,0,0,0,96860
2025,2,1,0,0,0,0,1,0,211200
2025,2,1,0,0,0,0,1,0,165000
2024,0,1,0,0,0,0,0,1,40000
2025,1,1,0,0,0,0,1,0,320000
2024,2,1,0,1,0,0,0,0,138900
2025,1,1,0,0,0,0,0,1,100000
2022,1,0,0,0,1,0,0,0,84053
2024,2,1,0,0,1,0,0,0,94000
2025,2,1,100,0,0,0,0,1,170640
2025,0,1,0,1,0,0,0,0,54000
2025,2,1,100,1,0,0,0,0,149084
2024,3,1,0,1,0,0,0,0,64444
2024,2,1,0,0,0,0,0,1,170760
2025,2,1,0,0,0,0,0,1,221884
2024,1,1,0,1,0,0,0,0,110000
2024,1,1,0,0,0,0,0,1,100612
2024,2,1,0,1,0,0,0,0,105070
2023,2,1,100,1,0,0,0,0,208000
2025,2,1,0,1,0,0,0,0,145700
2024,1,1,0,0,0,0,0,1,68750
2024,2,1,0,0,0,0,1,0,178290
2025,2,1,0,1,0,0,0,0,285300
2025,2,1,0,1,0,0,0,0,175000
2023,2,1,100,1,0,0,0,0,175100
2024,0,1,0,0,0,0,0,0,65000
2025,1,1,0,1,0,0,0,0,555750
2025,3,1,0,0,0,0,0,0,125000
2024,2,1,100,1,0,0,0,0,119076
2025,1,1,0,0,1,0,0,0,99336
2025,2,1,0,0,0,0,0,1,60840
2024,1,1,100,0,0,0,1,0,144660
2023,2,1,100,0,1,0,0,0,154000
2025,2,1,0,0,0,0,0,1,200000
2024,1,1,100,0,0,0,1,0,235000
2024,2,1,100,1,0,0,0,0,202800
2024,2,1,0,0,0,0,0,0,34320
2024,2,1,0,0,1,0,0,0,154660
2025,0,1,0,0,0,0,0,0,125000
2024,2,1,0,0,0,0,0,0,84700
2024,2,1,0,0,1,0,0,0,222000
2024,1,1,100,0,0,0,1,0,181990
2025,2,1,0,0,0,0,0,0,120550
2024,1,1,0,1,0,0,0,0,121900
2023,2,1,100,0,0,0,0,0,102000
2025,1,1,0,1,0,0,0,0,285000
2024,1,1,0,1,0,0,0,0,175308
2024,2,1,100,0,0,0,0,1,85000
2025,2,1,100,0,1,0,0,0,267100
2025,0,1,0,0,0,0,0,0,81359
2025,2,1,0,1,0,0,0,0,307000
2025,1,1,0,1,0,0,0,0,110747
2024,1,1,0,1,0,0,0,0,79310
2024,2,1,0,0,0,0,1,0,82500
2025,1,1,0,0,0,0,0,1,72000
2025,2,1,0,1,0,0,0,0,138500
2024,2,1,0,0,0,0,1,0,235264
2025,2,1,0,0,0,0,0,0,208000
2024,1,1,0,0,0,0,1,0,45000
2024,2,1,0,0,1,0,0,0,165800
2025,1,1,0,0,0,0,1,0,187000
2024,2,1,0,0,0,0,1,0,282200
2024,2,1,0,1,0,0,0,0,308200
2024,2,1,0,1,0,0,0,0,137000
2024,2,1,0,1,0,0,0,0,451000
2024,2,1,0,1,0,0,0,0,140000
2024,1,1,100,0,0,0,1,0,130000
2024,2,1,0,1,0,0,0,0,300200
2024,2,1,0,0,1,0,0,0,232000
2024,0,1,0,0,0,0,0,0,87360
2024,1,1,0,0,1,0,0,0,250600
2024,2,1,0,1,0,0,0,0,154660
2025,3,1,0,0,0,0,1,0,140000
2024,0,1,0,0,0,0,0,0,74200
2025,1,1,0,1,0,0,0,0,71428
2024,2,1,100,1,0,0,0,0,265000
2024,2,1,100,0,0,0,0,0,245000
2024,1,1,0,1,0,0,0,0,78500
2024,2,1,0,0,0,0,0,1,85000
2025,1,1,0,0,0,0,0,0,89990
2024,1,1,0,0,0,0,0,0,174000
2025,1,1,100,0,0,0,0,0,99330
2023,1,1,0,1,0,0,0,0,237400
2025,1,1,0,0,1,0,0,0,187040
2025,2,1,0,1,0,0,0,0,162400
2024,0,1,0,0,0,0,0,0,64111
2024,2,1,100,0,0,0,1,0,290000
2021,1,2,100,1,0,0,0,0,180000
2023,2,1,100,0,0,0,0,0,125600
2024,1,1,100,1,0,0,0,0,140000
2025,0,1,100,0,0,0,0,0,60000
2025,2,1,100,1,0,0,0,0,160714
2025,2,1,0,1,0,0,0,0,242300
2024,2,1,0,0,1,0,0,0,101763
2024,0,1,0,0,0,0,0,0,104800
2024,2,1,0,0,0,0,1,0,170000
2024,0,1,0,0,1,0,0,0,142000
2024,0,1,0,0,0,0,0,0,83232
2025,1,1,0,1,0,0,0,0,45417
2025,2,1,100,1,0,0,0,0,179000
2024,0,1,100,0,0,0,0,0,79000
2024,2,1,100,1,0,0,0,0,243000
2024,2,1,0,0,0,0,1,0,160000
2024,1,1,100,1,0,0,0,0,142140
2024,1,1,0,1,0,0,0,0,220000
2025,2,1,0,0,0,0,0,0,63500
2024,1,1,100,0,1,0,0,0,130000
2024,2,1,100,0,0,0,0,0,160284
2024,2,1,0,0,0,0,0,0,98358
2025,2,1,100,0,0,0,1,0,234500
2024,2,1,0,1,0,0,0,0,102900
2025,2,1,0,1,0,0,0,0,70315
2024,1,1,0,0,0,0,0,0,80642
2024,2,1,0,0,0,0,1,0,165120
2025,0,1,0,0,0,0,0,0,49364
2023,2,1,0,1,0,0,0,0,98500
2023,2,1,0,0,1,0,0,0,245000
2025,2,1,0,0,0,0,1,0,212500
2024,1,1,0,1,0,0,0,0,219200
2025,2,1,0,1,0,0,0,0,242595
2025,2,1,0,1,0,0,0,0,65684
2025,2,1,0,1,0,0,0,0,206000
2024,2,1,0,0,0,0,1,0,220000
2024,2,1,100,0,0,0,0,0,155500
2024,0,1,0,1,0,0,0,0,114000
2023,2,1,100,1,0,0,0,0,150000
2024,2,1,100,1,0,0,0,0,96700
2024,2,1,0,1,0,0,0,0,206315
2025,1,1,0,0,0,0,0,1,61008
2024,2,1,100,0,0,0,1,0,113000
2024,1,1,0,0,0,0,0,1,62000
2025,1,1,0,1,0,0,0,0,167800
2024,2,1,0,0,1,0,0,0,43733
2025,2,1,0,1,0,0,0,0,410000
2024,0,1,0,0,0,0,0,0,62400
2024,0,1,0,1,0,0,0,0,100000
2024,2,1,0,0,0,0,0,0,83300
2024,2,1,100,1,0,0,0,0,246000
2025,1,1,0,1,0,0,0,0,168400
2024,1,1,0,1,0,0,0,0,38146
2024,1,1,0,0,0,0,0,0,69800
2024,2,1,0,0,1,0,0,0,267800
2025,1,1,0,1,0,0,0,0,320000
2024,1,1,0,1,0,0,0,0,143100
2023,2,1,100,0,1,0,0,0,104650
2025,0,1,0,0,0,0,0,0,78000
2025,0,1,100,0,0,0,0,0,41440
2024,1,1,100,1,0,0,0,0,120000
2024,3,1,0,1,0,0,0,0,88500
2025,2,1,0,0,0,0,0,0,80000
2025,2,1,0,1,0,0,0,0,154760
2025,2,1,100,0,1,0,0,0,170000
2024,1,1,0,0,1,0,0,0,329000
2025,0,1,100,0,0,0,0,0,47000
2025,2,1,0,0,0,0,0,0,81210
2025,2,1,0,1,0,0,0,0,166000
2023,2,1,100,0,0,0,0,0,121600
2024,0,2,0,1,0,0,0,0,124805
2024,2,1,0,0,1,0,0,0,170000
2024,2,1,0,0,0,0,0,1,251600
2024,2,1,0,1,0,0,0,0,138700
2024,0,1,0,0,1,0,0,0,168150
2024,2,1,0,0,1,0,0,0,208800
2023,2,1,0,1,0,0,0,0,178250
2023,1,1,100,1,0,0,0,0,280700
2022,1,1,0,0,0,0,0,0,124000
2024,2,1,0,1,0,0,0,0,110800
2024,1,1,100,1,0,0,0,0,30000
2024,2,1,100,1,0,0,0,0,150000
2023,2,1,0,1,0,0,0,0,234900
2024,1,1,0,1,0,0,0,0,117600
2024,1,1,0,0,1,0,0,0,94310
2024,2,1,0,0,0,0,0,0,58500
2024,1,1,100,1,0,0,0,0,102111
2024,1,1,0,0,0,0,0,1,125800
2024,2,1,0,1,0,0,0,0,135000
2025,0,1,100,0,0,0,0,0,142000
2024,0,1,0,1,0,0,0,0,66000
2024,2,1,0,0,0,0,0,1,145000
2024,2,1,100,0,0,0,0,0,56153
2024,2,1,0,0,1,0,0,0,156000
2024,2,1,0,0,0,0,1,0,318090
2024,1,1,100,0,0,0,1,0,120000
2025,2,1,100,1,0,0,0,0,117900
2023,3,1,100,0,1,0,0,0,228856
2025,2,1,0,0,0,0,0,0,112000
2024,2,1,100,1,0,0,0,0,189100
